n,tiempo,r0,r1,r2,x0,x1,x2,
373,0.373,0,0,0,-0.013143,0.0175596,0.0204669
374,0.374,0,0,0,-0.0131252,0.0177596,0.0203205
375,0.375,0,0,0,-0.0131071,0.0179586,0.020256
376,0.376,0,0,0,-0.0130889,0.0181569,0.0201917
377,0.377,0,0,0,-0.0130704,0.0183545,0.0201275
378,0.378,0,0,0,-0.0130518,0.0185514,0.0200622
379,0.379,0,0,0,-0.0130329,0.0187477,0.019996
380,0.38,0,0,0,-0.0130139,0.0189433,0.0199288
381,0.381,0,0,0,-0.0129946,0.0191382,0.0198606
382,0.382,0,0,0,-0.0129752,0.0193324,0.0197915
383,0.383,0,0,0,-0.0129556,0.0195259,0.0197215
384,0.384,0,0,0,-0.0129358,0.0197187,0.0196506
385,0.385,0,0,0,-0.0129158,0.0199108,0.0195789
386,0.386,0,0,0,-0.0128956,0.0201021,0.0195064
387,0.387,0,0,0,-0.0128546,0.0204821,0.0192835
388,0.388,0,0,0,-0.0128338,0.02067,0.0191347
389,0.389,0,0,0,-0.0128129,0.0208565,0.0189869
390,0.39,0,0,0,-0.0127918,0.0210418,0.0189156
391,0.391,0,0,0,-0.0127704,0.0212264,0.0188447
392,0.392,0,0,0,-0.0127489,0.0214103,0.0187739
393,0.393,0,0,0,-0.0127054,0.0217756,0.0185573
394,0.394,0,0,0,-0.0126833,0.0219562,0.018413
395,0.395,0,0,0,-0.0126611,0.0221354,0.0182697
396,0.396,0,0,0,-0.0126387,0.0223135,0.0181997
397,0.397,0,0,0,-0.0126161,0.0224909,0.01813
398,0.398,0,0,0,-0.0125934,0.0226675,0.0180602
399,0.399,0,0,0,-0.0125704,0.0228435,0.0179897
400,0.4,0,0,0,-0.0125473,0.0230187,0.0179182
401,0.401,0,0,0,-0.0125006,0.0233667,0.0177039
402,0.402,0,0,0,-0.012477,0.0235387,0.0175625
403,0.403,0,0,0,-0.0124532,0.0237092,0.0174219
404,0.404,0,0,0,-0.0124292,0.0238788,0.0173511
405,0.405,0,0,0,-0.0124051,0.0240476,0.0172805
406,0.406,0,0,0,-0.0123808,0.0242156,0.0172099
407,0.407,0,0,0,-0.0123563,0.024383,0.0171385
408,0.408,0,0,0,-0.0123317,0.0245496,0.0170662
409,0.409,0,0,0,-0.0123069,0.0247155,0.0169931
410,0.41,0,0,0,-0.0122819,0.0248807,0.0169192
411,0.411,0,0,0,-0.0122568,0.025045,0.0168445
412,0.412,0,0,0,-0.0122315,0.0252087,0.0167691
413,0.413,0,0,0,-0.0122061,0.0253715,0.016693
414,0.414,0,0,0,-0.0121547,0.0256946,0.0164747
415,0.415,0,0,0,-0.0121287,0.0258541,0.0163339
416,0.416,0,0,0,-0.0121026,0.0260123,0.016194
417,0.417,0,0,0,-0.0120764,0.0261694,0.0161188
418,0.418,0,0,0,-0.01205,0.0263257,0.0160439
419,0.419,0,0,0,-0.0120234,0.0264812,0.015969
420,0.42,0,0,0,-0.0119967,0.026636,0.0158935
421,0.421,0,0,0,-0.0119699,0.02679,0.0158172
422,0.422,0,0,0,-0.0119428,0.0269433,0.0157403
423,0.423,0,0,0,-0.0119157,0.0270957,0.0156626
424,0.424,0,0,0,-0.0118883,0.0272474,0.0155844
425,0.425,0,0,0,-0.0118609,0.0273983,0.0155054
426,0.426,0,0,0,-0.0118332,0.0275483,0.0154259
427,0.427,0,0,0,-0.0118055,0.0276976,0.0153458
428,0.428,0,0,0,-0.0117495,0.0279934,0.0151254
429,0.429,0,0,0,-0.0117213,0.0281393,0.0149863
430,0.43,0,0,0,-0.0116929,0.0282839,0.0148483
431,0.431,0,0,0,-0.0116644,0.0284274,0.0147693
432,0.432,0,0,0,-0.0116358,0.02857,0.0146908
433,0.433,0,0,0,-0.011607,0.0287119,0.0146123
434,0.434,0,0,0,-0.011549,0.028993,0.0143981
435,0.435,0,0,0,-0.0115198,0.0291316,0.0142636
436,0.436,0,0,0,-0.0114905,0.0292689,0.01413
437,0.437,0,0,0,-0.011461,0.0294052,0.0140524
438,0.438,0,0,0,-0.0114314,0.0295406,0.013975
